Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Condition,Measure ID,Measure Name,STTag,Score,Sample,Footnote,Measure Start Date,Measure End Date
"33014F","VA HUDSON VALLEY HEALTHCARE SYSTEM - CASTLE POINT","41 CASTLE POINT ROAD","WAPPINGERS FALLS","NY","12590","DUTCHESS","8458312000","Heart Attack or Chest Pain","OP-2","Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival","Percentage","Not Available","Not Available","24 - Results for this Veterans Health Administration (VHA) hospital are combined with those from the VHA administrative parent hospital that manages all points of service.","01/01/2017","12/31/2017"
"33014F","VA HUDSON VALLEY HEALTHCARE SYSTEM - CASTLE POINT","41 CASTLE POINT ROAD","WAPPINGERS FALLS","NY","12590","DUTCHESS","8458312000","Heart Attack or Chest Pain","OP-3b","Median Time to Transfer to Another Facility for Acute Coronary Intervention","Minutes","Not Available","Not Available","24 - Results for this Veterans Health Administration (VHA) hospital are combined with those from the VHA administrative parent hospital that manages all points of service.","01/01/2017","12/31/2017"
"33014F","VA HUDSON VALLEY HEALTHCARE SYSTEM - CASTLE POINT","41 CASTLE POINT ROAD","WAPPINGERS FALLS","NY","12590","DUTCHESS","8458312000","Heart Attack or Chest Pain","OP-4","Aspirin at Arrival","Percentage","Not Available","Not Available","24 - Results for this Veterans Health Administration (VHA) hospital are combined with those from the VHA administrative parent hospital that manages all points of service.","01/01/2017","12/31/2017"
"33014F","VA HUDSON VALLEY HEALTHCARE SYSTEM - CASTLE POINT","41 CASTLE POINT ROAD","WAPPINGERS FALLS","NY","12590","DUTCHESS","8458312000","Heart Attack or Chest Pain","OP-5","Median Time to ECG","Minutes","Not Available","Not Available","24 - Results for this Veterans Health Administration (VHA) hospital are combined with those from the VHA administrative parent hospital that manages all points of service.","01/01/2017","12/31/2017"
"33014F","VA HUDSON VALLEY HEALTHCARE SYSTEM - CASTLE POINT","41 CASTLE POINT ROAD","WAPPINGERS FALLS","NY","12590","DUTCHESS","8458312000","Emergency Department","OP-18b","Median time from ED arrival to ED departure for discharged ED patients","Minutes","Not Available","Not Available","24 - Results for this Veterans Health Administration (VHA) hospital are combined with those from the VHA administrative parent hospital that manages all points of service.","01/01/2017","12/31/2017"
"33014F","VA HUDSON VALLEY HEALTHCARE SYSTEM - CASTLE POINT","41 CASTLE POINT ROAD","WAPPINGERS FALLS","NY","12590","DUTCHESS","8458312000","Emergency Department","OP-20","Door to diagnostic eval","Minutes","Not Available","Not Available","24 - Results for this Veterans Health Administration (VHA) hospital are combined with those from the VHA administrative parent hospital that manages all points of service.","01/01/2017","12/31/2017"
"33014F","VA HUDSON VALLEY HEALTHCARE SYSTEM - CASTLE POINT","41 CASTLE POINT ROAD","WAPPINGERS FALLS","NY","12590","DUTCHESS","8458312000","Emergency Department","OP-21","Median time to pain med","Minutes","Not Available","Not Available","24 - Results for this Veterans Health Administration (VHA) hospital are combined with those from the VHA administrative parent hospital that manages all points of service.","01/01/2017","12/31/2017"
"33014F","VA HUDSON VALLEY HEALTHCARE SYSTEM - CASTLE POINT","41 CASTLE POINT ROAD","WAPPINGERS FALLS","NY","12590","DUTCHESS","8458312000","Emergency Department","OP-23","Head CT results","Percentage","Not Available","Not Available","24 - Results for this Veterans Health Administration (VHA) hospital are combined with those from the VHA administrative parent hospital that manages all points of service.","01/01/2017","12/31/2017"
"33014F","VA HUDSON VALLEY HEALTHCARE SYSTEM - CASTLE POINT","41 CASTLE POINT ROAD","WAPPINGERS FALLS","NY","12590","DUTCHESS","8458312000","Blood Clot Prevention and Treatment","VTE-6","Hospital acquired potentially preventable venous thromboembolism","Percentage","Not Available","Not Available","24 - Results for this Veterans Health Administration (VHA) hospital are combined with those from the VHA administrative parent hospital that manages all points of service.","01/01/2017","12/31/2017"
"33015F","VA HUDSON VALLEY HEALTHCARE SYSTEM","2094 ALBANY POST ROAD","MONTROSE","NY","10548","WESTCHESTER","9147374400","Emergency Department","ED-1b","Median time from ED arrival to ED departure for admitted ED patients","Minutes","Not Available","Not Available","7 - No cases met the criteria for this measure.","01/01/2017","12/31/2017"
"33015F","VA HUDSON VALLEY HEALTHCARE SYSTEM","2094 ALBANY POST ROAD","MONTROSE","NY","10548","WESTCHESTER","9147374400","Emergency Department","ED-2b","Admit Decision Time to ED Departure Time for Admitted Patients","Minutes","Not Available","Not Available","7 - No cases met the criteria for this measure.","01/01/2017","12/31/2017"
"33015F","VA HUDSON VALLEY HEALTHCARE SYSTEM","2094 ALBANY POST ROAD","MONTROSE","NY","10548","WESTCHESTER","9147374400","Preventive Care","IMM-2","Patients assessed and given influenza vaccination","Percentage","96","288","2 - Data submitted were based on a sample of cases/patients.","10/01/2016","03/31/2017"
"33015F","VA HUDSON VALLEY HEALTHCARE SYSTEM","2094 ALBANY POST ROAD","MONTROSE","NY","10548","WESTCHESTER","9147374400","Heart Attack or Chest Pain","OP-1","Median Time to Fibrinolysis","Minutes","Not Available","Not Available","7 - No cases met the criteria for this measure.","01/01/2017","12/31/2017"
"33015F","VA HUDSON VALLEY HEALTHCARE SYSTEM","2094 ALBANY POST ROAD","MONTROSE","NY","10548","WESTCHESTER","9147374400","Heart Attack or Chest Pain","OP-2","Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival","Percentage","Not Available","Not Available","7 - No cases met the criteria for this measure.","01/01/2017","12/31/2017"
"33015F","VA HUDSON VALLEY HEALTHCARE SYSTEM","2094 ALBANY POST ROAD","MONTROSE","NY","10548","WESTCHESTER","9147374400","Heart Attack or Chest Pain","OP-3b","Median Time to Transfer to Another Facility for Acute Coronary Intervention","Minutes","Not Available","Not Available","7 - No cases met the criteria for this measure.","01/01/2017","12/31/2017"
"33015F","VA HUDSON VALLEY HEALTHCARE SYSTEM","2094 ALBANY POST ROAD","MONTROSE","NY","10548","WESTCHESTER","9147374400","Heart Attack or Chest Pain","OP-4","Aspirin at Arrival","Percentage","Not Available","Not Available","7 - No cases met the criteria for this measure.","01/01/2017","12/31/2017"
"33015F","VA HUDSON VALLEY HEALTHCARE SYSTEM","2094 ALBANY POST ROAD","MONTROSE","NY","10548","WESTCHESTER","9147374400","Heart Attack or Chest Pain","OP-5","Median Time to ECG","Minutes","Not Available","Not Available","7 - No cases met the criteria for this measure.","01/01/2017","12/31/2017"
"33015F","VA HUDSON VALLEY HEALTHCARE SYSTEM","2094 ALBANY POST ROAD","MONTROSE","NY","10548","WESTCHESTER","9147374400","Emergency Department","OP-18b","Median time from ED arrival to ED departure for discharged ED patients","Minutes","Not Available","Not Available","7 - No cases met the criteria for this measure.","01/01/2017","12/31/2017"
"33015F","VA HUDSON VALLEY HEALTHCARE SYSTEM","2094 ALBANY POST ROAD","MONTROSE","NY","10548","WESTCHESTER","9147374400","Emergency Department","OP-20","Door to diagnostic eval","Minutes","Not Available","Not Available","7 - No cases met the criteria for this measure.","01/01/2017","12/31/2017"
"33015F","VA HUDSON VALLEY HEALTHCARE SYSTEM","2094 ALBANY POST ROAD","MONTROSE","NY","10548","WESTCHESTER","9147374400","Emergency Department","OP-21","Median time to pain med","Minutes","Not Available","Not Available","7 - No cases met the criteria for this measure.","01/01/2017","12/31/2017"
"33015F","VA HUDSON VALLEY HEALTHCARE SYSTEM","2094 ALBANY POST ROAD","MONTROSE","NY","10548","WESTCHESTER","9147374400","Emergency Department","OP-23","Head CT results","Percentage","Not Available","Not Available","7 - No cases met the criteria for this measure.","01/01/2017","12/31/2017"
"33015F","VA HUDSON VALLEY HEALTHCARE SYSTEM","2094 ALBANY POST ROAD","MONTROSE","NY","10548","WESTCHESTER","9147374400","Blood Clot Prevention and Treatment","VTE-6","Hospital acquired potentially preventable venous thromboembolism","Percentage","Not Available","Not Available","7 - No cases met the criteria for this measure.","01/01/2017","12/31/2017"
"33016F","BRONX VA MEDICAL CENTER","130 WEST KINGSBRIDGE ROAD","BRONX","NY","10468","BRONX","7185849000","Emergency Department","ED-1b","Median time from ED arrival to ED departure for admitted ED patients","Minutes","343","374","2 - Data submitted were based on a sample of cases/patients.","01/01/2017","12/31/2017"
"33016F","BRONX VA MEDICAL CENTER","130 WEST KINGSBRIDGE ROAD","BRONX","NY","10468","BRONX","7185849000","Emergency Department","ED-2b","Admit Decision Time to ED Departure Time for Admitted Patients","Minutes","260","369","2 - Data submitted were based on a sample of cases/patients.","01/01/2017","12/31/2017"
"33016F","BRONX VA MEDICAL CENTER","130 WEST KINGSBRIDGE ROAD","BRONX","NY","10468","BRONX","7185849000","Preventive Care","IMM-2","Patients assessed and given influenza vaccination","Percentage","73","315","2 - Data submitted were based on a sample of cases/patients.","10/01/2016","03/31/2017"
"33016F","BRONX VA MEDICAL CENTER","130 WEST KINGSBRIDGE ROAD","BRONX","NY","10468","BRONX","7185849000","Heart Attack or Chest Pain","OP-1","Median Time to Fibrinolysis","Minutes","Not Available","Not Available","7 - No cases met the criteria for this measure.","01/01/2017","12/31/2017"
"33016F","BRONX VA MEDICAL CENTER","130 WEST KINGSBRIDGE ROAD","BRONX","NY","10468","BRONX","7185849000","Heart Attack or Chest Pain","OP-2","Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival","Percentage","Not Available","Not Available","7 - No cases met the criteria for this measure.","01/01/2017","12/31/2017"
"33016F","BRONX VA MEDICAL CENTER","130 WEST KINGSBRIDGE ROAD","BRONX","NY","10468","BRONX","7185849000","Heart Attack or Chest Pain","OP-3b","Median Time to Transfer to Another Facility for Acute Coronary Intervention","Minutes","Not Available","Not Available","7 - No cases met the criteria for this measure.","01/01/2017","12/31/2017"
"33016F","BRONX VA MEDICAL CENTER","130 WEST KINGSBRIDGE ROAD","BRONX","NY","10468","BRONX","7185849000","Heart Attack or Chest Pain","OP-4","Aspirin at Arrival","Percentage","Not Available","Not Available","7 - No cases met the criteria for this measure.","01/01/2017","12/31/2017"
"33016F","BRONX VA MEDICAL CENTER","130 WEST KINGSBRIDGE ROAD","BRONX","NY","10468","BRONX","7185849000","Heart Attack or Chest Pain","OP-5","Median Time to ECG","Minutes","Not Available","Not Available","7 - No cases met the criteria for this measure.","01/01/2017","12/31/2017"
"33016F","BRONX VA MEDICAL CENTER","130 WEST KINGSBRIDGE ROAD","BRONX","NY","10468","BRONX","7185849000","Emergency Department","OP-18b","Median time from ED arrival to ED departure for discharged ED patients","Minutes","Not Available","Not Available","7 - No cases met the criteria for this measure.","01/01/2017","12/31/2017"
"33016F","BRONX VA MEDICAL CENTER","130 WEST KINGSBRIDGE ROAD","BRONX","NY","10468","BRONX","7185849000","Emergency Department","OP-20","Door to diagnostic eval","Minutes","Not Available","Not Available","7 - No cases met the criteria for this measure.","01/01/2017","12/31/2017"
"33016F","BRONX VA MEDICAL CENTER","130 WEST KINGSBRIDGE ROAD","BRONX","NY","10468","BRONX","7185849000","Emergency Department","OP-21","Median time to pain med","Minutes","Not Available","Not Available","7 - No cases met the criteria for this measure.","01/01/2017","12/31/2017"
"33016F","BRONX VA MEDICAL CENTER","130 WEST KINGSBRIDGE ROAD","BRONX","NY","10468","BRONX","7185849000","Emergency Department","OP-23","Head CT results","Percentage","Not Available","Not Available","7 - No cases met the criteria for this measure.","01/01/2017","12/31/2017"
"33016F","BRONX VA MEDICAL CENTER","130 WEST KINGSBRIDGE ROAD","BRONX","NY","10468","BRONX","7185849000","Blood Clot Prevention and Treatment","VTE-6","Hospital acquired potentially preventable venous thromboembolism","Percentage","Not Available","5","1 - The number of cases/patients is too few to report.","01/01/2017","12/31/2017"
"33017F","VA NEW YORK HARBOR HEALTHCARE SYSTEM - NY DIV.","423 EAST 23RD STREET","NEW YORK","NY","10010","NEW YORK","2126867500","Emergency Department","ED-1b","Median time from ED arrival to ED departure for admitted ED patients","Minutes","310","532","2 - Data submitted were based on a sample of cases/patients.","01/01/2017","12/31/2017"
"33017F","VA NEW YORK HARBOR HEALTHCARE SYSTEM - NY DIV.","423 EAST 23RD STREET","NEW YORK","NY","10010","NEW YORK","2126867500","Emergency Department","ED-2b","Admit Decision Time to ED Departure Time for Admitted Patients","Minutes","134","528","2 - Data submitted were based on a sample of cases/patients.","01/01/2017","12/31/2017"
"33017F","VA NEW YORK HARBOR HEALTHCARE SYSTEM - NY DIV.","423 EAST 23RD STREET","NEW YORK","NY","10010","NEW YORK","2126867500","Preventive Care","IMM-2","Patients assessed and given influenza vaccination","Percentage","95","581","2 - Data submitted were based on a sample of cases/patients.","10/01/2016","03/31/2017"
"33017F","VA NEW YORK HARBOR HEALTHCARE SYSTEM - NY DIV.","423 EAST 23RD STREET","NEW YORK","NY","10010","NEW YORK","2126867500","Heart Attack or Chest Pain","OP-1","Median Time to Fibrinolysis","Minutes","Not Available","Not Available","7 - No cases met the criteria for this measure.","01/01/2017","12/31/2017"
"33017F","VA NEW YORK HARBOR HEALTHCARE SYSTEM - NY DIV.","423 EAST 23RD STREET","NEW YORK","NY","10010","NEW YORK","2126867500","Heart Attack or Chest Pain","OP-2","Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival","Percentage","Not Available","Not Available","7 - No cases met the criteria for this measure.","01/01/2017","12/31/2017"
"33017F","VA NEW YORK HARBOR HEALTHCARE SYSTEM - NY DIV.","423 EAST 23RD STREET","NEW YORK","NY","10010","NEW YORK","2126867500","Heart Attack or Chest Pain","OP-3b","Median Time to Transfer to Another Facility for Acute Coronary Intervention","Minutes","Not Available","Not Available","7 - No cases met the criteria for this measure.","01/01/2017","12/31/2017"
"33017F","VA NEW YORK HARBOR HEALTHCARE SYSTEM - NY DIV.","423 EAST 23RD STREET","NEW YORK","NY","10010","NEW YORK","2126867500","Heart Attack or Chest Pain","OP-4","Aspirin at Arrival","Percentage","Not Available","Not Available","7 - No cases met the criteria for this measure.","01/01/2017","12/31/2017"
"33017F","VA NEW YORK HARBOR HEALTHCARE SYSTEM - NY DIV.","423 EAST 23RD STREET","NEW YORK","NY","10010","NEW YORK","2126867500","Heart Attack or Chest Pain","OP-5","Median Time to ECG","Minutes","Not Available","Not Available","7 - No cases met the criteria for this measure.","01/01/2017","12/31/2017"
"33017F","VA NEW YORK HARBOR HEALTHCARE SYSTEM - NY DIV.","423 EAST 23RD STREET","NEW YORK","NY","10010","NEW YORK","2126867500","Emergency Department","OP-18b","Median time from ED arrival to ED departure for discharged ED patients","Minutes","Not Available","Not Available","7 - No cases met the criteria for this measure.","01/01/2017","12/31/2017"
"33017F","VA NEW YORK HARBOR HEALTHCARE SYSTEM - NY DIV.","423 EAST 23RD STREET","NEW YORK","NY","10010","NEW YORK","2126867500","Emergency Department","OP-20","Door to diagnostic eval","Minutes","Not Available","Not Available","7 - No cases met the criteria for this measure.","01/01/2017","12/31/2017"
"33017F","VA NEW YORK HARBOR HEALTHCARE SYSTEM - NY DIV.","423 EAST 23RD STREET","NEW YORK","NY","10010","NEW YORK","2126867500","Emergency Department","OP-21","Median time to pain med","Minutes","Not Available","Not Available","7 - No cases met the criteria for this measure.","01/01/2017","12/31/2017"
"33017F","VA NEW YORK HARBOR HEALTHCARE SYSTEM - NY DIV.","423 EAST 23RD STREET","NEW YORK","NY","10010","NEW YORK","2126867500","Emergency Department","OP-23","Head CT results","Percentage","Not Available","Not Available","7 - No cases met the criteria for this measure.","01/01/2017","12/31/2017"
"33017F","VA NEW YORK HARBOR HEALTHCARE SYSTEM - NY DIV.","423 EAST 23RD STREET","NEW YORK","NY","10010","NEW YORK","2126867500","Blood Clot Prevention and Treatment","VTE-6","Hospital acquired potentially preventable venous thromboembolism","Percentage","0","13","","01/01/2017","12/31/2017"
"33019F","NORTHPORT VA MEDICAL CENTER","79 MIDDLEVILLE ROAD","NORTHPORT","NY","11768","SUFFOLK","5162614400","Emergency Department","ED-1b","Median time from ED arrival to ED departure for admitted ED patients","Minutes","315","339","2 - Data submitted were based on a sample of cases/patients.","01/01/2017","12/31/2017"
