Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Condition,Measure ID,Measure Name,Score,Sample,Footnote,Measure Start Date,Measure End Date
19043F,ALEXANDRIA VA MEDICAL CENTER,2495 SHREVEPORT HIGHWAY 71 N,PINEVILLE,LA,71360,RAPIDES,3184730010,Inpatient Psychiatric Facility Measures,HBIPS-3,Hours of seclusion,0.02,8886,,1/1/2016,12/31/2016
19043F,ALEXANDRIA VA MEDICAL CENTER,2495 SHREVEPORT HIGHWAY 71 N,PINEVILLE,LA,71360,RAPIDES,3184730010,Inpatient Psychiatric Facility Measures,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,73,15,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
19043F,ALEXANDRIA VA MEDICAL CENTER,2495 SHREVEPORT HIGHWAY 71 N,PINEVILLE,LA,71360,RAPIDES,3184730010,Inpatient Psychiatric Facility Measures,SUB-1,Alcohol Use Screening,98,460,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
19043F,ALEXANDRIA VA MEDICAL CENTER,2495 SHREVEPORT HIGHWAY 71 N,PINEVILLE,LA,71360,RAPIDES,3184730010,Inpatient Psychiatric Facility Measures,TOB-1,Tobacco Use Screening,100,516,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
19043F,ALEXANDRIA VA MEDICAL CENTER,2495 SHREVEPORT HIGHWAY 71 N,PINEVILLE,LA,71360,RAPIDES,3184730010,Inpatient Psychiatric Facility Measures,TOB-2,Tobacco Use Treatment Provided or Offered,79,293,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
19043F,ALEXANDRIA VA MEDICAL CENTER,2495 SHREVEPORT HIGHWAY 71 N,PINEVILLE,LA,71360,RAPIDES,3184730010,Inpatient Psychiatric Facility Measures,TOB-2a,Tobacco Use Treatment (during the hospital stay),60,293,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
25042F,VA GULF COAST HEALTHCARE SYSTEM,400 VETERANS AVENUE,BILOXI,MS,39531,HARRISON,2285235000,Inpatient Psychiatric Facility Measures,HBIPS-2,Hours of physical-restraint use,0.13,5073,,1/1/2016,12/31/2016
25042F,VA GULF COAST HEALTHCARE SYSTEM,400 VETERANS AVENUE,BILOXI,MS,39531,HARRISON,2285235000,Inpatient Psychiatric Facility Measures,HBIPS-3,Hours of seclusion,0.56,5073,,1/1/2016,12/31/2016
25042F,VA GULF COAST HEALTHCARE SYSTEM,400 VETERANS AVENUE,BILOXI,MS,39531,HARRISON,2285235000,Inpatient Psychiatric Facility Measures,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,30,20,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
25042F,VA GULF COAST HEALTHCARE SYSTEM,400 VETERANS AVENUE,BILOXI,MS,39531,HARRISON,2285235000,Inpatient Psychiatric Facility Measures,SUB-1,Alcohol Use Screening,100,270,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
25042F,VA GULF COAST HEALTHCARE SYSTEM,400 VETERANS AVENUE,BILOXI,MS,39531,HARRISON,2285235000,Inpatient Psychiatric Facility Measures,TOB-1,Tobacco Use Screening,100,335,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
25042F,VA GULF COAST HEALTHCARE SYSTEM,400 VETERANS AVENUE,BILOXI,MS,39531,HARRISON,2285235000,Inpatient Psychiatric Facility Measures,TOB-2,Tobacco Use Treatment Provided or Offered,89,149,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
25042F,VA GULF COAST HEALTHCARE SYSTEM,400 VETERANS AVENUE,BILOXI,MS,39531,HARRISON,2285235000,Inpatient Psychiatric Facility Measures,TOB-2a,Tobacco Use Treatment (during the hospital stay),45,149,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
04009F,FAYETTEVILLE AR VA MEDICAL CENTER,1100 N. COLLEGE AVENUE,FAYETTEVILLE,AR,72703,WASHINGTON,4794445058,Inpatient Psychiatric Facility Measures,HBIPS-2,Hours of physical-restraint use,0.05,3423,,1/1/2016,12/31/2016
04009F,FAYETTEVILLE AR VA MEDICAL CENTER,1100 N. COLLEGE AVENUE,FAYETTEVILLE,AR,72703,WASHINGTON,4794445058,Inpatient Psychiatric Facility Measures,HBIPS-3,Hours of seclusion,0.23,3423,,1/1/2016,12/31/2016
04009F,FAYETTEVILLE AR VA MEDICAL CENTER,1100 N. COLLEGE AVENUE,FAYETTEVILLE,AR,72703,WASHINGTON,4794445058,Inpatient Psychiatric Facility Measures,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,Not Available,7,1 - The number of cases/patients is too few to report. 2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
04009F,FAYETTEVILLE AR VA MEDICAL CENTER,1100 N. COLLEGE AVENUE,FAYETTEVILLE,AR,72703,WASHINGTON,4794445058,Inpatient Psychiatric Facility Measures,SUB-1,Alcohol Use Screening,99,281,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
04009F,FAYETTEVILLE AR VA MEDICAL CENTER,1100 N. COLLEGE AVENUE,FAYETTEVILLE,AR,72703,WASHINGTON,4794445058,Inpatient Psychiatric Facility Measures,TOB-1,Tobacco Use Screening,99,395,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
04009F,FAYETTEVILLE AR VA MEDICAL CENTER,1100 N. COLLEGE AVENUE,FAYETTEVILLE,AR,72703,WASHINGTON,4794445058,Inpatient Psychiatric Facility Measures,TOB-2,Tobacco Use Treatment Provided or Offered,87,182,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
04009F,FAYETTEVILLE AR VA MEDICAL CENTER,1100 N. COLLEGE AVENUE,FAYETTEVILLE,AR,72703,WASHINGTON,4794445058,Inpatient Psychiatric Facility Measures,TOB-2a,Tobacco Use Treatment (during the hospital stay),26,182,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
45074F,HOUSTON VA MEDICAL CENTER,2002 HOLCOMBE BLVD.,HOUSTON,TX,77030,HARRIS,7137947100,Inpatient Psychiatric Facility Measures,HBIPS-2,Hours of physical-restraint use,0.01,16321,,1/1/2016,12/31/2016
45074F,HOUSTON VA MEDICAL CENTER,2002 HOLCOMBE BLVD.,HOUSTON,TX,77030,HARRIS,7137947100,Inpatient Psychiatric Facility Measures,HBIPS-3,Hours of seclusion,0.39,16321,,1/1/2016,12/31/2016
45074F,HOUSTON VA MEDICAL CENTER,2002 HOLCOMBE BLVD.,HOUSTON,TX,77030,HARRIS,7137947100,Inpatient Psychiatric Facility Measures,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,45,11,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
45074F,HOUSTON VA MEDICAL CENTER,2002 HOLCOMBE BLVD.,HOUSTON,TX,77030,HARRIS,7137947100,Inpatient Psychiatric Facility Measures,SUB-1,Alcohol Use Screening,96,579,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
45074F,HOUSTON VA MEDICAL CENTER,2002 HOLCOMBE BLVD.,HOUSTON,TX,77030,HARRIS,7137947100,Inpatient Psychiatric Facility Measures,TOB-1,Tobacco Use Screening,99,742,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
45074F,HOUSTON VA MEDICAL CENTER,2002 HOLCOMBE BLVD.,HOUSTON,TX,77030,HARRIS,7137947100,Inpatient Psychiatric Facility Measures,TOB-2,Tobacco Use Treatment Provided or Offered,63,268,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
45074F,HOUSTON VA MEDICAL CENTER,2002 HOLCOMBE BLVD.,HOUSTON,TX,77030,HARRIS,7137947100,Inpatient Psychiatric Facility Measures,TOB-2a,Tobacco Use Treatment (during the hospital stay),41,268,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
25043F,G.V. (SONNY) MONTGOMERY VA MEDICAL CENTER JACKSON,1500 E. WOODROW WILSON DRIVE,JACKSON,MS,39216,HINDS,6013624471,Inpatient Psychiatric Facility Measures,HBIPS-2,Hours of physical-restraint use,0,3477,,1/1/2016,12/31/2016
25043F,G.V. (SONNY) MONTGOMERY VA MEDICAL CENTER JACKSON,1500 E. WOODROW WILSON DRIVE,JACKSON,MS,39216,HINDS,6013624471,Inpatient Psychiatric Facility Measures,HBIPS-3,Hours of seclusion,0.12,3477,,1/1/2016,12/31/2016
25043F,G.V. (SONNY) MONTGOMERY VA MEDICAL CENTER JACKSON,1500 E. WOODROW WILSON DRIVE,JACKSON,MS,39216,HINDS,6013624471,Inpatient Psychiatric Facility Measures,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,83,23,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
25043F,G.V. (SONNY) MONTGOMERY VA MEDICAL CENTER JACKSON,1500 E. WOODROW WILSON DRIVE,JACKSON,MS,39216,HINDS,6013624471,Inpatient Psychiatric Facility Measures,SUB-1,Alcohol Use Screening,98,360,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
25043F,G.V. (SONNY) MONTGOMERY VA MEDICAL CENTER JACKSON,1500 E. WOODROW WILSON DRIVE,JACKSON,MS,39216,HINDS,6013624471,Inpatient Psychiatric Facility Measures,TOB-1,Tobacco Use Screening,99,475,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
25043F,G.V. (SONNY) MONTGOMERY VA MEDICAL CENTER JACKSON,1500 E. WOODROW WILSON DRIVE,JACKSON,MS,39216,HINDS,6013624471,Inpatient Psychiatric Facility Measures,TOB-2,Tobacco Use Treatment Provided or Offered,75,119,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
25043F,G.V. (SONNY) MONTGOMERY VA MEDICAL CENTER JACKSON,1500 E. WOODROW WILSON DRIVE,JACKSON,MS,39216,HINDS,6013624471,Inpatient Psychiatric Facility Measures,TOB-2a,Tobacco Use Treatment (during the hospital stay),43,119,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
04010F,VA CENTRAL AR. VETERANS HEALTHCARE SYSTEM LR,4300 WEST SEVENTH STREET,LITTLE ROCK,AR,72205,PULASKI,5012571000,Inpatient Psychiatric Facility Measures,HBIPS-2,Hours of physical-restraint use,0.55,12548,,1/1/2016,12/31/2016
04010F,VA CENTRAL AR. VETERANS HEALTHCARE SYSTEM LR,4300 WEST SEVENTH STREET,LITTLE ROCK,AR,72205,PULASKI,5012571000,Inpatient Psychiatric Facility Measures,HBIPS-3,Hours of seclusion,0,12548,,1/1/2016,12/31/2016
04010F,VA CENTRAL AR. VETERANS HEALTHCARE SYSTEM LR,4300 WEST SEVENTH STREET,LITTLE ROCK,AR,72205,PULASKI,5012571000,Inpatient Psychiatric Facility Measures,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,36,14,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
04010F,VA CENTRAL AR. VETERANS HEALTHCARE SYSTEM LR,4300 WEST SEVENTH STREET,LITTLE ROCK,AR,72205,PULASKI,5012571000,Inpatient Psychiatric Facility Measures,SUB-1,Alcohol Use Screening,98,521,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
04010F,VA CENTRAL AR. VETERANS HEALTHCARE SYSTEM LR,4300 WEST SEVENTH STREET,LITTLE ROCK,AR,72205,PULASKI,5012571000,Inpatient Psychiatric Facility Measures,TOB-1,Tobacco Use Screening,96,704,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
04010F,VA CENTRAL AR. VETERANS HEALTHCARE SYSTEM LR,4300 WEST SEVENTH STREET,LITTLE ROCK,AR,72205,PULASKI,5012571000,Inpatient Psychiatric Facility Measures,TOB-2,Tobacco Use Treatment Provided or Offered,93,270,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
04010F,VA CENTRAL AR. VETERANS HEALTHCARE SYSTEM LR,4300 WEST SEVENTH STREET,LITTLE ROCK,AR,72205,PULASKI,5012571000,Inpatient Psychiatric Facility Measures,TOB-2a,Tobacco Use Treatment (during the hospital stay),39,270,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
19048F,OVERTON BROOKS VA MEDICAL CENTER - SHREVEPORT,510 EAST STONER AVENUE,SHREVEPORT,LA,71101,CADDO,3184246037,Inpatient Psychiatric Facility Measures,HBIPS-2,Hours of physical-restraint use,0.28,3731,,1/1/2016,12/31/2016
19048F,OVERTON BROOKS VA MEDICAL CENTER - SHREVEPORT,510 EAST STONER AVENUE,SHREVEPORT,LA,71101,CADDO,3184246037,Inpatient Psychiatric Facility Measures,HBIPS-3,Hours of seclusion,1.74,3731,,1/1/2016,12/31/2016
19048F,OVERTON BROOKS VA MEDICAL CENTER - SHREVEPORT,510 EAST STONER AVENUE,SHREVEPORT,LA,71101,CADDO,3184246037,Inpatient Psychiatric Facility Measures,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,100,14,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
19048F,OVERTON BROOKS VA MEDICAL CENTER - SHREVEPORT,510 EAST STONER AVENUE,SHREVEPORT,LA,71101,CADDO,3184246037,Inpatient Psychiatric Facility Measures,SUB-1,Alcohol Use Screening,98,393,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
19048F,OVERTON BROOKS VA MEDICAL CENTER - SHREVEPORT,510 EAST STONER AVENUE,SHREVEPORT,LA,71101,CADDO,3184246037,Inpatient Psychiatric Facility Measures,TOB-1,Tobacco Use Screening,100,518,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
19048F,OVERTON BROOKS VA MEDICAL CENTER - SHREVEPORT,510 EAST STONER AVENUE,SHREVEPORT,LA,71101,CADDO,3184246037,Inpatient Psychiatric Facility Measures,TOB-2,Tobacco Use Treatment Provided or Offered,44,172,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
19048F,OVERTON BROOKS VA MEDICAL CENTER - SHREVEPORT,510 EAST STONER AVENUE,SHREVEPORT,LA,71101,CADDO,3184246037,Inpatient Psychiatric Facility Measures,TOB-2a,Tobacco Use Treatment (during the hospital stay),28,172,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
45060F,VA AMARILLO HEALTHCARE SYSTEM,6010 AMARILLO BLVD. WEST,AMARILLO,TX,79106,POTTER,8063559703,Inpatient Psychiatric Facility Measures,HBIPS-2,Hours of physical-restraint use,Not Available,Not Available,7 - No cases met the criteria for this measure.,1/1/2016,12/31/2016
45060F,VA AMARILLO HEALTHCARE SYSTEM,6010 AMARILLO BLVD. WEST,AMARILLO,TX,79106,POTTER,8063559703,Inpatient Psychiatric Facility Measures,HBIPS-3,Hours of seclusion,Not Available,Not Available,7 - No cases met the criteria for this measure.,1/1/2016,12/31/2016
45060F,VA AMARILLO HEALTHCARE SYSTEM,6010 AMARILLO BLVD. WEST,AMARILLO,TX,79106,POTTER,8063559703,Inpatient Psychiatric Facility Measures,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,Not Available,Not Available,7 - No cases met the criteria for this measure.,1/1/2016,12/31/2016
45060F,VA AMARILLO HEALTHCARE SYSTEM,6010 AMARILLO BLVD. WEST,AMARILLO,TX,79106,POTTER,8063559703,Inpatient Psychiatric Facility Measures,SUB-1,Alcohol Use Screening,98,252,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
45060F,VA AMARILLO HEALTHCARE SYSTEM,6010 AMARILLO BLVD. WEST,AMARILLO,TX,79106,POTTER,8063559703,Inpatient Psychiatric Facility Measures,TOB-1,Tobacco Use Screening,99,364,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
45060F,VA AMARILLO HEALTHCARE SYSTEM,6010 AMARILLO BLVD. WEST,AMARILLO,TX,79106,POTTER,8063559703,Inpatient Psychiatric Facility Measures,TOB-2,Tobacco Use Treatment Provided or Offered,69,99,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
45060F,VA AMARILLO HEALTHCARE SYSTEM,6010 AMARILLO BLVD. WEST,AMARILLO,TX,79106,POTTER,8063559703,Inpatient Psychiatric Facility Measures,TOB-2a,Tobacco Use Treatment (during the hospital stay),66,99,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
45066F,DALLAS VA MEDICAL CENTER - VA NORTH TEXAS,4500 S. LANCASTER ROAD,DALLAS,TX,75216,DALLAS,2147428387,Inpatient Psychiatric Facility Measures,HBIPS-2,Hours of physical-restraint use,0.08,8916,,1/1/2016,12/31/2016
45066F,DALLAS VA MEDICAL CENTER - VA NORTH TEXAS,4500 S. LANCASTER ROAD,DALLAS,TX,75216,DALLAS,2147428387,Inpatient Psychiatric Facility Measures,HBIPS-3,Hours of seclusion,0,8916,,1/1/2016,12/31/2016
45066F,DALLAS VA MEDICAL CENTER - VA NORTH TEXAS,4500 S. LANCASTER ROAD,DALLAS,TX,75216,DALLAS,2147428387,Inpatient Psychiatric Facility Measures,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,Not Available,5,1 - The number of cases/patients is too few to report. 2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
45066F,DALLAS VA MEDICAL CENTER - VA NORTH TEXAS,4500 S. LANCASTER ROAD,DALLAS,TX,75216,DALLAS,2147428387,Inpatient Psychiatric Facility Measures,SUB-1,Alcohol Use Screening,91,595,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
45066F,DALLAS VA MEDICAL CENTER - VA NORTH TEXAS,4500 S. LANCASTER ROAD,DALLAS,TX,75216,DALLAS,2147428387,Inpatient Psychiatric Facility Measures,TOB-1,Tobacco Use Screening,99,809,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
45066F,DALLAS VA MEDICAL CENTER - VA NORTH TEXAS,4500 S. LANCASTER ROAD,DALLAS,TX,75216,DALLAS,2147428387,Inpatient Psychiatric Facility Measures,TOB-2,Tobacco Use Treatment Provided or Offered,76,254,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
45066F,DALLAS VA MEDICAL CENTER - VA NORTH TEXAS,4500 S. LANCASTER ROAD,DALLAS,TX,75216,DALLAS,2147428387,Inpatient Psychiatric Facility Measures,TOB-2a,Tobacco Use Treatment (during the hospital stay),33,254,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
45090F,SAN ANTONIO VA MEDICAL CENTER - VA SOUTH TEXAS,7400 MERTON MINTER BLVD.,SAN ANTONIO,TX,78229,BEXAR,2106175300,Inpatient Psychiatric Facility Measures,HBIPS-2,Hours of physical-restraint use,0.03,6203,,1/1/2016,12/31/2016
45090F,SAN ANTONIO VA MEDICAL CENTER - VA SOUTH TEXAS,7400 MERTON MINTER BLVD.,SAN ANTONIO,TX,78229,BEXAR,2106175300,Inpatient Psychiatric Facility Measures,HBIPS-3,Hours of seclusion,0.15,6203,,1/1/2016,12/31/2016
45090F,SAN ANTONIO VA MEDICAL CENTER - VA SOUTH TEXAS,7400 MERTON MINTER BLVD.,SAN ANTONIO,TX,78229,BEXAR,2106175300,Inpatient Psychiatric Facility Measures,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,Not Available,2,1 - The number of cases/patients is too few to report. 2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
45090F,SAN ANTONIO VA MEDICAL CENTER - VA SOUTH TEXAS,7400 MERTON MINTER BLVD.,SAN ANTONIO,TX,78229,BEXAR,2106175300,Inpatient Psychiatric Facility Measures,SUB-1,Alcohol Use Screening,82,440,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
45090F,SAN ANTONIO VA MEDICAL CENTER - VA SOUTH TEXAS,7400 MERTON MINTER BLVD.,SAN ANTONIO,TX,78229,BEXAR,2106175300,Inpatient Psychiatric Facility Measures,TOB-1,Tobacco Use Screening,87,594,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
45090F,SAN ANTONIO VA MEDICAL CENTER - VA SOUTH TEXAS,7400 MERTON MINTER BLVD.,SAN ANTONIO,TX,78229,BEXAR,2106175300,Inpatient Psychiatric Facility Measures,TOB-2,Tobacco Use Treatment Provided or Offered,31,183,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
45090F,SAN ANTONIO VA MEDICAL CENTER - VA SOUTH TEXAS,7400 MERTON MINTER BLVD.,SAN ANTONIO,TX,78229,BEXAR,2106175300,Inpatient Psychiatric Facility Measures,TOB-2a,Tobacco Use Treatment (during the hospital stay),5,183,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
45086F,TEMPLE VA MEDICAL CENTER - VA CENTRAL TEXAS,1901 VETERANS MEMORIAL DRIVE,TEMPLE,TX,76504,BELL,2547784811,Inpatient Psychiatric Facility Measures,HBIPS-2,Hours of physical-restraint use,0.23,9348,,1/1/2016,12/31/2016
45086F,TEMPLE VA MEDICAL CENTER - VA CENTRAL TEXAS,1901 VETERANS MEMORIAL DRIVE,TEMPLE,TX,76504,BELL,2547784811,Inpatient Psychiatric Facility Measures,HBIPS-3,Hours of seclusion,0,9348,,1/1/2016,12/31/2016
45086F,TEMPLE VA MEDICAL CENTER - VA CENTRAL TEXAS,1901 VETERANS MEMORIAL DRIVE,TEMPLE,TX,76504,BELL,2547784811,Inpatient Psychiatric Facility Measures,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,67,27,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
45086F,TEMPLE VA MEDICAL CENTER - VA CENTRAL TEXAS,1901 VETERANS MEMORIAL DRIVE,TEMPLE,TX,76504,BELL,2547784811,Inpatient Psychiatric Facility Measures,SUB-1,Alcohol Use Screening,91,540,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
45086F,TEMPLE VA MEDICAL CENTER - VA CENTRAL TEXAS,1901 VETERANS MEMORIAL DRIVE,TEMPLE,TX,76504,BELL,2547784811,Inpatient Psychiatric Facility Measures,TOB-1,Tobacco Use Screening,100,726,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
